District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Tamsi,02-Dec-23,0,31.9,89.1
Adilabad,Tamsi,02-Feb-23,0,63.6,95.6
Adilabad,Tamsi,02-Jan-23,0,65.6,90.7
Adilabad,Tamsi,02-Jul-23,0,34.8,88.6
Adilabad,Tamsi,02-Jun-23,0,31.4,82.2
Adilabad,Tamsi,02-Mar-23,0,38.3,76.9
Adilabad,Tamsi,02-May-23,0,38.3,80.3
Adilabad,Tamsi,02-Nov-23,0,30.3,87.2
Adilabad,Tamsi,02-Oct-23,0,39.2,85.4
Adilabad,Tamsi,02-Sep-23,0,50.5,88.3
Adilabad,Tamsi,13-Feb-23,0,46.4,88.0
Adilabad,Tamsi,14-Feb-23,0,30.3,78.5
Adilabad,Tamsi,15-Feb-23,0,32.0,83.5
Adilabad,Tamsi,16-Feb-23,0,32.4,84.8
Adilabad,Tamsi,17-Feb-23,0,33.4,86.1
Adilabad,Tamsi,18-Feb-23,0,38.0,89.1
Adilabad,Tamsi,19-Feb-23,0,46.0,90.1
Adilabad,Tamsi,20-Feb-23,0,43.2,90.9
Adilabad,Tamsi,21-Feb-23,0,40.7,89.4
Adilabad,Tamsi,22-Feb-23,0,36.4,87.8
Adilabad,Tamsi,23-Feb-23,0,30.0,82.4
Adilabad,Tamsi,24-Feb-23,0,26.6,81.0
Adilabad,Tamsi,25-Feb-23,0,29.1,82.0
Adilabad,Tamsi,26-Feb-23,0,28.6,83.5
Adilabad,Tamsi,27-Feb-23,0,31.9,76.7
Adilabad,Tamsi,28-Feb-23,0,40.3,76.4
Adilabad,Utnur,02-Apr-23,0,21.2,71.3
Adilabad,Utnur,02-Aug-23,0,30.4,85.5
Adilabad,Utnur,02-Dec-23,0,17.1,68.8
Adilabad,Utnur,02-Feb-23,0,38.7,71.9
Adilabad,Utnur,02-Jan-23,0,40.4,80.0
Adilabad,Utnur,02-Jul-23,0,18.3,86.1
Adilabad,Utnur,02-Jun-23,0,14.8,78.5
Adilabad,Utnur,02-Mar-23,0,20.6,65.1
Adilabad,Utnur,02-May-23,0,20.1,74.6
Adilabad,Utnur,02-Nov-23,0,18.5,73.5
Adilabad,Utnur,02-Oct-23,0,19.6,77.0
Adilabad,Utnur,02-Sep-23,0,28.1,89.7
Adilabad,Utnur,13-Feb-23,0,27.9,80.2
Adilabad,Utnur,14-Feb-23,0,16.7,50.1
Adilabad,Utnur,15-Feb-23,0,16.2,69.0
Adilabad,Utnur,16-Feb-23,0,14.2,55.4
Adilabad,Utnur,17-Feb-23,0,16.2,51.6
Adilabad,Utnur,18-Feb-23,0,22.3,54.8
Adilabad,Utnur,19-Feb-23,0,21.2,75.0
Adilabad,Utnur,20-Feb-23,0,21.9,87.2
Adilabad,Utnur,21-Feb-23,0,22.6,70.7
Adilabad,Utnur,22-Feb-23,0,17.3,78.3
Adilabad,Utnur,23-Feb-23,0,13.7,73.2
Adilabad,Utnur,24-Feb-23,0,13.1,75.0
Adilabad,Utnur,25-Feb-23,0,14.4,60.6
Adilabad,Utnur,26-Feb-23,0,13.1,65.6
Adilabad,Utnur,27-Feb-23,0,17.1,76.6
Adilabad,Utnur,28-Feb-23,0,21.7,75.4
Bhadradri Kothagudem,Allapalli,02-Apr-23,0,23.8,90.9
Bhadradri Kothagudem,Allapalli,02-Aug-23,0,36.1,97.0
Bhadradri Kothagudem,Allapalli,02-Dec-23,0,19.8,88.1
Bhadradri Kothagudem,Allapalli,02-Feb-23,0,35.3,91.2
Bhadradri Kothagudem,Allapalli,02-Jan-23,0,39.9,96.6
Bhadradri Kothagudem,Allapalli,02-Jul-23,0,35.1,97.8
Bhadradri Kothagudem,Allapalli,02-Jun-23,0,26.9,90.7
Bhadradri Kothagudem,Allapalli,02-Mar-23,0,29.4,84.2
Bhadradri Kothagudem,Allapalli,02-May-23,0,23.5,89.3
Bhadradri Kothagudem,Allapalli,02-Nov-23,0,19.8,90.1
Bhadradri Kothagudem,Allapalli,02-Oct-23,0,24.7,92.9
Bhadradri Kothagudem,Allapalli,02-Sep-23,0,37.2,95.4
Bhadradri Kothagudem,Allapalli,13-Feb-23,0,21.8,65.5
Bhadradri Kothagudem,Allapalli,14-Feb-23,0,22.0,75.6
Bhadradri Kothagudem,Allapalli,15-Feb-23,0,16.5,72.9
Bhadradri Kothagudem,Allapalli,16-Feb-23,0,18.0,85.8
Bhadradri Kothagudem,Allapalli,17-Feb-23,0,19.8,86.9
Bhadradri Kothagudem,Allapalli,18-Feb-23,0,33.9,97.8
Bhadradri Kothagudem,Allapalli,19-Feb-23,0,42.3,96.6
Bhadradri Kothagudem,Allapalli,20-Feb-23,0,37.7,97.4
Bhadradri Kothagudem,Allapalli,21-Feb-23,0,29.2,95.3
Bhadradri Kothagudem,Allapalli,22-Feb-23,0,24.3,96.6
Bhadradri Kothagudem,Allapalli,23-Feb-23,0,26.2,91.1
Bhadradri Kothagudem,Allapalli,24-Feb-23,0,25.1,94.2
Bhadradri Kothagudem,Allapalli,25-Feb-23,0,18.8,86.1
Bhadradri Kothagudem,Allapalli,26-Feb-23,0,16.9,86.0
Bhadradri Kothagudem,Allapalli,27-Feb-23,0,24.9,86.9
Bhadradri Kothagudem,Allapalli,28-Feb-23,0,22.9,84.9
Bhadradri Kothagudem,Annapureddipalle,02-Apr-23,0,20.0,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Aug-23,0,40.3,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Dec-23,0,14.7,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Feb-23,0,28.1,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Jan-23,0,36.0,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Jul-23,0,37.7,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Jun-23,0,25.4,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Mar-23,0,25.4,100.0
Bhadradri Kothagudem,Annapureddipalle,02-May-23,0,22.0,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Nov-23,0,13.4,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Oct-23,0,22.0,100.0
Bhadradri Kothagudem,Annapureddipalle,02-Sep-23,0,29.5,100.0
Bhadradri Kothagudem,Annapureddipalle,13-Feb-23,0,16.3,100.0
Bhadradri Kothagudem,Annapureddipalle,14-Feb-23,0,13.4,100.0
Bhadradri Kothagudem,Annapureddipalle,15-Feb-23,0,10.7,88.0
Bhadradri Kothagudem,Annapureddipalle,16-Feb-23,0,11.4,100.0
Bhadradri Kothagudem,Annapureddipalle,17-Feb-23,0,15.4,100.0
Bhadradri Kothagudem,Annapureddipalle,18-Feb-23,0,28.8,100.0
Bhadradri Kothagudem,Annapureddipalle,19-Feb-23,0,52.6,100.0
Bhadradri Kothagudem,Annapureddipalle,20-Feb-23,0,45.8,100.0
Bhadradri Kothagudem,Annapureddipalle,21-Feb-23,0,24.3,100.0
Bhadradri Kothagudem,Annapureddipalle,22-Feb-23,0,14.9,100.0
Bhadradri Kothagudem,Annapureddipalle,23-Feb-23,0,29.0,100.0
Bhadradri Kothagudem,Annapureddipalle,24-Feb-23,0,29.0,100.0
Bhadradri Kothagudem,Annapureddipalle,25-Feb-23,0,10.9,100.0
Bhadradri Kothagudem,Annapureddipalle,26-Feb-23,0,12.9,100.0
Bhadradri Kothagudem,Annapureddipalle,27-Feb-23,0,24.7,96.5
Bhadradri Kothagudem,Annapureddipalle,28-Feb-23,0,17.2,100.0
Bhadradri Kothagudem,Aswapuram,02-Apr-23,0,24.7,100.0
Bhadradri Kothagudem,Aswapuram,02-Aug-23,0,41.9,100.0
Bhadradri Kothagudem,Aswapuram,02-Dec-23,0,26.9,100.0
Bhadradri Kothagudem,Aswapuram,02-Feb-23,0,38.5,100.0
Bhadradri Kothagudem,Aswapuram,02-Jan-23,0,46.9,100.0
Bhadradri Kothagudem,Aswapuram,02-Jul-23,0,40.8,100.0
Bhadradri Kothagudem,Aswapuram,02-Jun-23,0,27.3,100.0
Bhadradri Kothagudem,Aswapuram,02-Mar-23,0,30.6,99.8
Bhadradri Kothagudem,Aswapuram,02-May-23,0,27.3,100.0
Bhadradri Kothagudem,Aswapuram,02-Nov-23,0,25.3,100.0
Bhadradri Kothagudem,Aswapuram,02-Oct-23,0,34.2,100.0
Bhadradri Kothagudem,Aswapuram,02-Sep-23,0,38.5,100.0
Bhadradri Kothagudem,Aswapuram,13-Feb-23,0,24.2,74.3
Bhadradri Kothagudem,Aswapuram,14-Feb-23,0,24.0,90.9
Bhadradri Kothagudem,Aswapuram,15-Feb-23,0,17.5,93.6
Bhadradri Kothagudem,Aswapuram,16-Feb-23,0,20.9,100.0
Bhadradri Kothagudem,Aswapuram,17-Feb-23,0,25.3,100.0
Bhadradri Kothagudem,Aswapuram,18-Feb-23,0,36.9,100.0
Bhadradri Kothagudem,Aswapuram,19-Feb-23,0,43.6,100.0
Bhadradri Kothagudem,Aswapuram,20-Feb-23,0,44.1,100.0
Bhadradri Kothagudem,Aswapuram,21-Feb-23,0,30.0,100.0
Bhadradri Kothagudem,Aswapuram,22-Feb-23,0,27.6,100.0
Bhadradri Kothagudem,Aswapuram,23-Feb-23,0,25.6,100.0
Bhadradri Kothagudem,Aswapuram,24-Feb-23,0,31.5,100.0
Bhadradri Kothagudem,Aswapuram,25-Feb-23,0,19.6,100.0
Bhadradri Kothagudem,Aswapuram,26-Feb-23,0,20.9,96.0
Bhadradri Kothagudem,Aswapuram,27-Feb-23,0,28.3,90.2
Bhadradri Kothagudem,Aswapuram,28-Feb-23,0,27.6,93.3
Bhadradri Kothagudem,Aswaraopeta,02-Apr-23,0,34.0,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Aug-23,0,47.8,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Dec-23,0,25.6,95.3
Bhadradri Kothagudem,Aswaraopeta,02-Feb-23,0,43.6,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Jan-23,0,40.4,98.2
Bhadradri Kothagudem,Aswaraopeta,02-Jul-23,0,41.5,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Jun-23,0,32.3,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Mar-23,0,38.3,100.0
Bhadradri Kothagudem,Aswaraopeta,02-May-23,0,28.9,96.7
Bhadradri Kothagudem,Aswaraopeta,02-Nov-23,0,27.3,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Oct-23,0,35.4,100.0
Bhadradri Kothagudem,Aswaraopeta,02-Sep-23,0,40.7,100.0
Bhadradri Kothagudem,Aswaraopeta,13-Feb-23,0,25.0,97.8
Bhadradri Kothagudem,Aswaraopeta,14-Feb-23,0,25.0,100.0
Bhadradri Kothagudem,Aswaraopeta,15-Feb-23,0,24.1,100.0
Bhadradri Kothagudem,Aswaraopeta,16-Feb-23,0,21.6,100.0
Bhadradri Kothagudem,Aswaraopeta,17-Feb-23,0,24.1,100.0
Bhadradri Kothagudem,Aswaraopeta,18-Feb-23,0,46.8,100.0
Bhadradri Kothagudem,Aswaraopeta,19-Feb-23,0,57.2,100.0
Bhadradri Kothagudem,Aswaraopeta,20-Feb-23,0,54.8,100.0
Bhadradri Kothagudem,Aswaraopeta,21-Feb-23,0,36.4,100.0
Bhadradri Kothagudem,Aswaraopeta,22-Feb-23,0,31.4,100.0
Bhadradri Kothagudem,Aswaraopeta,23-Feb-23,0,37.8,100.0
Bhadradri Kothagudem,Aswaraopeta,24-Feb-23,0,44.5,100.0
Bhadradri Kothagudem,Aswaraopeta,25-Feb-23,0,25.6,100.0
Bhadradri Kothagudem,Aswaraopeta,26-Feb-23,0,20.5,100.0
Bhadradri Kothagudem,Aswaraopeta,27-Feb-23,0,33.6,100.0
Bhadradri Kothagudem,Aswaraopeta,28-Feb-23,0,26.0,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Apr-23,0,22.3,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Aug-23,0,46.8,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Dec-23,0,21.8,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Feb-23,0,42.8,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Jan-23,0,53.2,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Jul-23,0,41.4,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Jun-23,0,34.7,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Mar-23,0,38.7,99.9
Bhadradri Kothagudem,Bhadrachalam,02-May-23,0,32.4,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Nov-23,0,23.9,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Oct-23,0,39.1,100.0
Bhadradri Kothagudem,Bhadrachalam,02-Sep-23,0,43.7,100.0
Bhadradri Kothagudem,Bhadrachalam,13-Feb-23,0,23.2,87.2
Bhadradri Kothagudem,Bhadrachalam,14-Feb-23,0,20.9,95.5
Bhadradri Kothagudem,Bhadrachalam,15-Feb-23,0,16.5,96.8
Bhadradri Kothagudem,Bhadrachalam,16-Feb-23,0,18.7,100.0
Bhadradri Kothagudem,Bhadrachalam,17-Feb-23,0,24.8,100.0
Bhadradri Kothagudem,Bhadrachalam,18-Feb-23,0,44.0,100.0
Bhadradri Kothagudem,Bhadrachalam,19-Feb-23,0,51.8,100.0
Bhadradri Kothagudem,Bhadrachalam,20-Feb-23,0,50.6,100.0
Bhadradri Kothagudem,Bhadrachalam,21-Feb-23,0,36.1,100.0
Bhadradri Kothagudem,Bhadrachalam,22-Feb-23,0,24.5,100.0
Bhadradri Kothagudem,Bhadrachalam,23-Feb-23,0,22.3,100.0
Bhadradri Kothagudem,Bhadrachalam,24-Feb-23,0,27.2,100.0
Bhadradri Kothagudem,Bhadrachalam,25-Feb-23,0,20.9,100.0
Bhadradri Kothagudem,Bhadrachalam,26-Feb-23,0,38.1,98.0
Bhadradri Kothagudem,Bhadrachalam,27-Feb-23,0,30.3,95.1
Bhadradri Kothagudem,Bhadrachalam,28-Feb-23,0,24.8,96.6
Bhadradri Kothagudem,Burgampadu,02-Apr-23,0,19.8,100.0
Bhadradri Kothagudem,Burgampadu,02-Aug-23,0,50.6,100.0
Bhadradri Kothagudem,Burgampadu,02-Dec-23,0,16.7,100.0
Bhadradri Kothagudem,Burgampadu,02-Feb-23,0,45.2,100.0
Bhadradri Kothagudem,Burgampadu,02-Jan-23,0,58.9,100.0
Bhadradri Kothagudem,Burgampadu,02-Jul-23,0,42.1,100.0
Bhadradri Kothagudem,Burgampadu,02-Jun-23,0,41.7,100.0
Bhadradri Kothagudem,Burgampadu,02-Mar-23,0,46.1,100.0
Bhadradri Kothagudem,Burgampadu,02-May-23,0,37.5,100.0
Bhadradri Kothagudem,Burgampadu,02-Nov-23,0,22.5,100.0
Bhadradri Kothagudem,Burgampadu,02-Oct-23,0,42.1,100.0
Bhadradri Kothagudem,Burgampadu,02-Sep-23,0,46.6,100.0
Bhadradri Kothagudem,Burgampadu,13-Feb-23,0,22.1,100.0
Bhadradri Kothagudem,Burgampadu,14-Feb-23,0,17.7,100.0
Bhadradri Kothagudem,Burgampadu,15-Feb-23,0,13.5,100.0
Bhadradri Kothagudem,Burgampadu,16-Feb-23,0,15.3,100.0
Bhadradri Kothagudem,Burgampadu,17-Feb-23,0,22.1,100.0
Bhadradri Kothagudem,Burgampadu,18-Feb-23,0,50.1,100.0
Bhadradri Kothagudem,Burgampadu,19-Feb-23,0,58.9,100.0
Bhadradri Kothagudem,Burgampadu,20-Feb-23,0,57.1,100.0
Bhadradri Kothagudem,Burgampadu,21-Feb-23,0,41.9,100.0
Bhadradri Kothagudem,Burgampadu,22-Feb-23,0,21.5,100.0
Bhadradri Kothagudem,Burgampadu,23-Feb-23,0,19.1,100.0
Bhadradri Kothagudem,Burgampadu,24-Feb-23,0,21.9,100.0
Bhadradri Kothagudem,Burgampadu,25-Feb-23,0,21.5,100.0
Bhadradri Kothagudem,Burgampadu,26-Feb-23,0,32.6,100.0
Bhadradri Kothagudem,Burgampadu,27-Feb-23,0,32.3,100.0
Bhadradri Kothagudem,Burgampadu,28-Feb-23,0,22.1,100.0
Bhadradri Kothagudem,Chandrugonda,02-Apr-23,0,15.7,100.0
Bhadradri Kothagudem,Chandrugonda,02-Aug-23,0,32.2,100.0
Bhadradri Kothagudem,Chandrugonda,02-Dec-23,0,16.6,100.0
Bhadradri Kothagudem,Chandrugonda,02-Feb-23,0,26.7,100.0
Bhadradri Kothagudem,Chandrugonda,02-Jan-23,0,30.1,100.0
Bhadradri Kothagudem,Chandrugonda,02-Jul-23,0,31.5,100.0
Bhadradri Kothagudem,Chandrugonda,02-Jun-23,0,21.4,100.0
Bhadradri Kothagudem,Chandrugonda,02-Mar-23,0,26.0,100.0
Bhadradri Kothagudem,Chandrugonda,02-May-23,0,18.5,100.0
Bhadradri Kothagudem,Chandrugonda,02-Nov-23,0,17.3,100.0
Bhadradri Kothagudem,Chandrugonda,02-Oct-23,0,27.4,100.0
Bhadradri Kothagudem,Chandrugonda,02-Sep-23,0,24.9,100.0
Bhadradri Kothagudem,Chandrugonda,13-Feb-23,0,14.6,100.0
Bhadradri Kothagudem,Chandrugonda,14-Feb-23,0,12.5,96.8
Bhadradri Kothagudem,Chandrugonda,15-Feb-23,0,9.8,78.9
Bhadradri Kothagudem,Chandrugonda,16-Feb-23,0,9.8,100.0
Bhadradri Kothagudem,Chandrugonda,17-Feb-23,0,9.8,100.0
Bhadradri Kothagudem,Chandrugonda,18-Feb-23,0,29.0,100.0
Bhadradri Kothagudem,Chandrugonda,19-Feb-23,0,35.4,100.0
Bhadradri Kothagudem,Chandrugonda,20-Feb-23,0,36.6,100.0
Bhadradri Kothagudem,Chandrugonda,21-Feb-23,0,23.5,100.0
Bhadradri Kothagudem,Chandrugonda,22-Feb-23,0,14.1,100.0
Bhadradri Kothagudem,Chandrugonda,23-Feb-23,0,23.5,100.0
Bhadradri Kothagudem,Chandrugonda,24-Feb-23,0,22.8,100.0
Bhadradri Kothagudem,Chandrugonda,25-Feb-23,0,11.3,100.0
Bhadradri Kothagudem,Chandrugonda,26-Feb-23,0,10.6,84.8
Bhadradri Kothagudem,Chandrugonda,27-Feb-23,0,23.9,74.4
Bhadradri Kothagudem,Chandrugonda,28-Feb-23,0,16.6,91.0
Bhadradri Kothagudem,Cherla,02-Apr-23,0,42.7,93.4
Bhadradri Kothagudem,Cherla,02-Aug-23,0,48.5,98.3
Bhadradri Kothagudem,Cherla,02-Dec-23,0,43.5,92.6
Bhadradri Kothagudem,Cherla,02-Feb-23,0,45.1,94.4
Bhadradri Kothagudem,Cherla,02-Jan-23,0,57.0,97.7
Bhadradri Kothagudem,Cherla,02-Jul-23,0,45.0,96.1
Bhadradri Kothagudem,Cherla,02-Jun-23,0,34.0,96.2
Bhadradri Kothagudem,Cherla,02-Mar-23,0,38.3,83.1
Bhadradri Kothagudem,Cherla,02-May-23,0,36.6,95.2
Bhadradri Kothagudem,Cherla,02-Nov-23,0,26.4,96.2
Bhadradri Kothagudem,Cherla,02-Oct-23,0,46.9,96.2
Bhadradri Kothagudem,Cherla,02-Sep-23,0,41.3,97.5
Bhadradri Kothagudem,Cherla,13-Feb-23,0,25.2,81.9
Bhadradri Kothagudem,Cherla,14-Feb-23,0,28.8,81.3
Bhadradri Kothagudem,Cherla,15-Feb-23,0,21.4,83.5
Bhadradri Kothagudem,Cherla,16-Feb-23,0,20.5,90.0
Bhadradri Kothagudem,Cherla,17-Feb-23,0,25.5,99.5
Bhadradri Kothagudem,Cherla,18-Feb-23,0,37.9,99.2
Bhadradri Kothagudem,Cherla,19-Feb-23,0,47.9,96.7
Bhadradri Kothagudem,Cherla,20-Feb-23,0,55.1,96.2
Bhadradri Kothagudem,Cherla,21-Feb-23,0,33.3,99.3
Bhadradri Kothagudem,Cherla,22-Feb-23,0,33.5,98.3
Bhadradri Kothagudem,Cherla,23-Feb-23,0,26.4,96.7
Bhadradri Kothagudem,Cherla,24-Feb-23,0,31.8,96.2
Bhadradri Kothagudem,Cherla,25-Feb-23,0,21.8,97.7
Bhadradri Kothagudem,Cherla,26-Feb-23,0,19.8,89.4
Bhadradri Kothagudem,Cherla,27-Feb-23,0,25.9,84.5
Bhadradri Kothagudem,Cherla,28-Feb-23,0,26.7,90.2
Bhadradri Kothagudem,Chunchupally,02-Apr-23,0,26.9,87.2
Bhadradri Kothagudem,Chunchupally,02-Aug-23,0,39.1,86.5
Bhadradri Kothagudem,Chunchupally,02-Dec-23,0,28.8,86.7
Bhadradri Kothagudem,Chunchupally,02-Feb-23,0,39.9,87.5
Bhadradri Kothagudem,Chunchupally,02-Jan-23,0,43.6,87.8
Bhadradri Kothagudem,Chunchupally,02-Jul-23,0,36.8,86.6
Bhadradri Kothagudem,Chunchupally,02-Jun-23,0,32.7,86.5
Bhadradri Kothagudem,Chunchupally,02-Mar-23,0,35.9,87.4
Bhadradri Kothagudem,Chunchupally,02-May-23,0,34.1,86.9
Bhadradri Kothagudem,Chunchupally,02-Nov-23,0,30.2,86.9
Bhadradri Kothagudem,Chunchupally,02-Oct-23,0,34.5,86.5
Bhadradri Kothagudem,Chunchupally,02-Sep-23,0,34.5,86.7
Bhadradri Kothagudem,Chunchupally,13-Feb-23,0,24.5,86.9
Bhadradri Kothagudem,Chunchupally,14-Feb-23,0,25.6,86.8
Bhadradri Kothagudem,Chunchupally,15-Feb-23,0,21.9,86.9
Bhadradri Kothagudem,Chunchupally,16-Feb-23,0,22.2,86.6
Bhadradri Kothagudem,Chunchupally,17-Feb-23,0,27.2,86.2
Bhadradri Kothagudem,Chunchupally,18-Feb-23,0,30.8,86.0
Bhadradri Kothagudem,Chunchupally,19-Feb-23,0,42.7,86.6
Bhadradri Kothagudem,Chunchupally,20-Feb-23,0,44.9,86.8
Bhadradri Kothagudem,Chunchupally,21-Feb-23,0,31.4,86.1
Bhadradri Kothagudem,Chunchupally,22-Feb-23,0,29.3,86.4
Bhadradri Kothagudem,Chunchupally,23-Feb-23,0,26.4,86.4
Bhadradri Kothagudem,Chunchupally,24-Feb-23,0,30.6,86.1
Bhadradri Kothagudem,Chunchupally,25-Feb-23,0,26.4,85.8
Bhadradri Kothagudem,Chunchupally,26-Feb-23,0,24.5,85.5
Bhadradri Kothagudem,Chunchupally,27-Feb-23,0,29.0,85.4
Bhadradri Kothagudem,Chunchupally,28-Feb-23,0,26.3,85.1
Bhadradri Kothagudem,Dammapeta,02-Apr-23,0,22.8,100.0
Bhadradri Kothagudem,Dammapeta,02-Aug-23,0,35.7,100.0
Bhadradri Kothagudem,Dammapeta,02-Dec-23,0,19.7,100.0
Bhadradri Kothagudem,Dammapeta,02-Feb-23,0,30.6,100.0
Bhadradri Kothagudem,Dammapeta,02-Jan-23,0,34.1,100.0
Bhadradri Kothagudem,Dammapeta,02-Jul-23,0,34.4,100.0
Bhadradri Kothagudem,Dammapeta,02-Jun-23,0,24.5,100.0
Bhadradri Kothagudem,Dammapeta,02-Mar-23,0,27.8,100.0
Bhadradri Kothagudem,Dammapeta,02-May-23,0,25.9,100.0
Bhadradri Kothagudem,Dammapeta,02-Nov-23,0,19.3,100.0
Bhadradri Kothagudem,Dammapeta,02-Oct-23,0,31.6,100.0
Bhadradri Kothagudem,Dammapeta,02-Sep-23,0,29.9,100.0
Bhadradri Kothagudem,Dammapeta,13-Feb-23,0,13.2,100.0
Bhadradri Kothagudem,Dammapeta,14-Feb-23,0,16.0,100.0
Bhadradri Kothagudem,Dammapeta,15-Feb-23,0,13.2,100.0
Bhadradri Kothagudem,Dammapeta,16-Feb-23,0,11.1,100.0
Bhadradri Kothagudem,Dammapeta,17-Feb-23,0,19.5,100.0
Bhadradri Kothagudem,Dammapeta,18-Feb-23,0,28.0,100.0
Bhadradri Kothagudem,Dammapeta,19-Feb-23,0,43.1,100.0
Bhadradri Kothagudem,Dammapeta,20-Feb-23,0,40.5,100.0
Bhadradri Kothagudem,Dammapeta,21-Feb-23,0,30.9,100.0
Bhadradri Kothagudem,Dammapeta,22-Feb-23,0,23.3,100.0
Bhadradri Kothagudem,Dammapeta,23-Feb-23,0,28.7,100.0
Bhadradri Kothagudem,Dammapeta,24-Feb-23,0,30.5,100.0
Bhadradri Kothagudem,Dammapeta,25-Feb-23,0,20.9,100.0
Bhadradri Kothagudem,Dammapeta,26-Feb-23,0,11.9,100.0
Bhadradri Kothagudem,Dammapeta,27-Feb-23,0,25.2,100.0
Bhadradri Kothagudem,Dammapeta,28-Feb-23,0,18.8,100.0
Bhadradri Kothagudem,Dummugudem,02-Apr-23,0,32.4,93.9
Bhadradri Kothagudem,Dummugudem,02-Aug-23,0,43.1,97.3
Bhadradri Kothagudem,Dummugudem,02-Dec-23,0,29.3,93.4
Bhadradri Kothagudem,Dummugudem,02-Feb-23,0,38.5,93.7
Bhadradri Kothagudem,Dummugudem,02-Jan-23,0,50.5,95.1
Bhadradri Kothagudem,Dummugudem,02-Jul-23,0,32.4,95.1
Bhadradri Kothagudem,Dummugudem,02-Jun-23,0,33.8,95.7
Bhadradri Kothagudem,Dummugudem,02-Mar-23,0,36.2,85.0
Bhadradri Kothagudem,Dummugudem,02-May-23,0,35.1,95.7
Bhadradri Kothagudem,Dummugudem,02-Nov-23,0,31.8,96.5
Bhadradri Kothagudem,Dummugudem,02-Oct-23,0,38.2,97.9
Bhadradri Kothagudem,Dummugudem,02-Sep-23,0,38.5,96.5
Bhadradri Kothagudem,Dummugudem,13-Feb-23,0,30.7,79.5
Bhadradri Kothagudem,Dummugudem,14-Feb-23,0,26.6,81.3
Bhadradri Kothagudem,Dummugudem,15-Feb-23,0,25.7,85.6
Bhadradri Kothagudem,Dummugudem,16-Feb-23,0,25.0,97.3
Bhadradri Kothagudem,Dummugudem,17-Feb-23,0,31.1,96.8
Bhadradri Kothagudem,Dummugudem,18-Feb-23,0,41.3,97.3
Bhadradri Kothagudem,Dummugudem,19-Feb-23,0,44.7,95.0
Bhadradri Kothagudem,Dummugudem,20-Feb-23,0,42.8,95.1
Bhadradri Kothagudem,Dummugudem,21-Feb-23,0,34.8,98.7
Bhadradri Kothagudem,Dummugudem,22-Feb-23,0,32.7,96.8
Bhadradri Kothagudem,Dummugudem,23-Feb-23,0,27.6,95.9
Bhadradri Kothagudem,Dummugudem,24-Feb-23,0,25.3,95.6
Bhadradri Kothagudem,Dummugudem,25-Feb-23,0,24.6,96.0
Bhadradri Kothagudem,Dummugudem,26-Feb-23,0,27.3,92.8
Bhadradri Kothagudem,Dummugudem,27-Feb-23,0,32.7,84.8
Bhadradri Kothagudem,Dummugudem,28-Feb-23,0,28.0,86.6
Bhadradri Kothagudem,Gundala,02-Apr-23,0,24.1,93.9
Bhadradri Kothagudem,Gundala,02-Aug-23,0,37.4,97.9
Bhadradri Kothagudem,Gundala,02-Dec-23,0,33.3,86.8
Bhadradri Kothagudem,Gundala,02-Feb-23,0,33.9,93.6
Bhadradri Kothagudem,Gundala,02-Jan-23,0,39.5,97.8
Bhadradri Kothagudem,Gundala,02-Jul-23,0,35.6,98.4
Bhadradri Kothagudem,Gundala,02-Jun-23,0,28.4,95.8
Bhadradri Kothagudem,Gundala,02-Mar-23,0,27.7,88.3
Bhadradri Kothagudem,Gundala,02-May-23,0,23.7,94.9
Bhadradri Kothagudem,Gundala,02-Nov-23,0,17.4,100.0
Bhadradri Kothagudem,Gundala,02-Oct-23,0,23.7,95.7
Bhadradri Kothagudem,Gundala,02-Sep-23,0,36.0,97.5
Bhadradri Kothagudem,Gundala,13-Feb-23,0,19.1,100.0
Bhadradri Kothagudem,Gundala,14-Feb-23,0,23.2,100.0
Bhadradri Kothagudem,Gundala,15-Feb-23,0,15.6,100.0
Bhadradri Kothagudem,Gundala,16-Feb-23,0,16.0,100.0
